folder	file	line	reasons	hq_postal	rep_postal	hq_addr_snip	rep_addr_snip	法人番号	会社名
unit_million	2.csv	726	hq_rep_all_identical_long	967-0006	967-0006	福島県南会津郡南会津町永田字大道上３２６	福島県南会津郡南会津町永田字大道上３２６	7380001019144	久米工業株式会社
unit_million	2.csv	735	hq_rep_postal_same_addr_diff	969-1511	969-1511	福島県二本松市下川崎字寺山１	福島県二本松市下川崎寺山１番地	5380002016497	有限会社野地建設
unit_million	2.csv	738	hq_rep_postal_same_addr_diff	979-0603	979-0603	福島県双葉郡楢葉町井出字八石８３	福島県双葉郡楢葉町井出字八石１０３	3380001016483	加藤建設株式会社
unit_million	2.csv	739	hq_rep_all_identical_long	963-1161	963-1161	福島県郡山市田村町大善寺字上新屋敷４１	福島県郡山市田村町大善寺字上新屋敷４１	6380001006820	柳沼建設株式会社
unit_million	2.csv	745	hq_rep_postal_same_addr_diff	963-0531	963-0531	福島県郡山市日和田町高倉字高森１－２１３	福島県郡山市日和田町高倉字上萱沼６	2380001007145	株式会社椎根建設
unit_million	2.csv	750	hq_rep_postal_same_addr_diff	655-0872	655-0872	兵庫県神戸市垂水区塩屋町４－４－１２	兵庫県神戸市垂水区塩屋町３－１１－２４	3140001018339	窪田工業株式会社
unit_million	2.csv	755	hq_rep_postal_same_addr_diff	670-0841	670-0841	兵庫県姫路市城東町１１２－３	兵庫県姫路市城東町１２７－１	8140001065112	タナカ工業株式会社
unit_million	2.csv	757	hq_rep_all_identical_long	960-0801	960-0801	福島県伊達市霊山町掛田字舘１３６－１３	福島県伊達市霊山町掛田字舘１３６－１３	8380001003840	スペースプランクリエート株式会社
unit_million	2.csv	782	hq_rep_postal_same_addr_diff	041-0806	041-0806	北海道函館市美原４－５－１０	北海道函館市美原２－３６－１７	4440001000496	川元建設株式会社
unit_million	2.csv	793	hq_rep_postal_same_addr_diff	061-3216	061-3216	北海道石狩市花川北６条１－８	北海道石狩市花川北６条２－１７	5430001033158	株式会社沢田建設工業
unit_million	2.csv	796	hq_rep_postal_same_addr_diff	649-6248	649-6248	和歌山県岩出市中黒１６４－４	和歌山県岩出市湯窪１０５	8170001007895	株式会社藤平組
unit_million	2.csv	814	hq_rep_all_identical_long	834-0105	834-0105	福岡県八女郡広川町長延８３２－２	福岡県八女郡広川町長延８３２－２	2290001047464	株式会社広建
unit_million	2.csv	823	hq_rep_postal_same_addr_diff	647-1704	647-1704	和歌山県田辺市本宮町耳打３４５－５	和歌山県田辺市本宮町耳打３３４－４	1170001009535	株式会社仲建設
unit_million	2.csv	824	hq_rep_postal_same_addr_diff	849-1114	849-1114	佐賀県杵島郡白石町馬洗２３０３－３	佐賀県杵島郡白石町馬洗２３０３－５	6300001005243	株式会社機動開発
unit_million	2.csv	828	hq_rep_postal_same_addr_diff	880-0123	880-0123	宮崎県宮崎市芳士８５１	宮崎県宮崎市芳士８４７－３	4350001002254	株式会社山春工務店
unit_million	2.csv	829	hq_rep_postal_same_addr_diff	880-2104	880-2104	宮崎県宮崎市浮田３２	宮崎県宮崎市浮田３３３０－１５	4350001000126	株式会社生目設備
unit_million	2.csv	833	hq_rep_all_identical_long	329-1412	329-1412	栃木県さくら市喜連川６６８０－２	栃木県さくら市喜連川６６８０－２	9060001006800	菱藤工業株式会社
unit_million	2.csv	853	hq_rep_postal_same_addr_diff	928-0043	928-0043	石川県輪島市房田町７－３６	石川県輪島市房田町７－６３－１	2220002015583	有限会社森物産
unit_million	2.csv	856	hq_rep_all_identical_long	399-3201	399-3201	長野県下伊那郡豊丘村河野２８１４	長野県下伊那郡豊丘村河野２８１４	3100002038075	株式会社尾畑組
unit_million	2.csv	857	hq_rep_postal_same_addr_diff	431-0425	431-0425	静岡県湖西市梅田３８	静岡県湖西市梅田３５７	3080401006057	伴建設株式会社
unit_million	2.csv	858	hq_rep_all_identical_long	509-7505	509-7505	岐阜県恵那市上矢作町島５９６－１	岐阜県恵那市上矢作町島５９６－１	8200001024061	株式会社矢野土木
unit_million	2.csv	860	hq_rep_all_identical_long	501-0603	501-0603	岐阜県揖斐郡揖斐川町上南方１８９６－１	岐阜県揖斐郡揖斐川町上南方１８９６－１	3200001015916	揖斐昭和建設株式会社
unit_million	2.csv	861	hq_rep_all_identical_long	132-0003	132-0003	東京都江戸川区春江町２－４８－１４タザワマンション３０７	東京都江戸川区春江町２－４８－１４タザワマンション３０７	5011702015981	有限会社サカタ基工
unit_million	2.csv	862	hq_rep_postal_same_addr_diff	192-0352	192-0352	東京都八王子市大塚５８－１７	東京都八王子市大塚２９６－４４	4010101007484	一進エンジニアリング株式会社
unit_million	2.csv	864	hq_rep_postal_same_addr_diff	166-0011	166-0011	東京都杉並区梅里２－２５－１３	東京都杉並区梅里２－２５－１３－６０５	7011301006694	松島運輸株式会社
unit_million	2.csv	868	hq_rep_postal_same_addr_diff	979-1151	979-1151	福島県双葉郡富岡町本岡字本町２５－１	福島県双葉郡富岡町本岡字本町９９	7380001016521	坂建工業株式会社
unit_million	2.csv	869	hq_rep_postal_same_addr_diff	027-0501	027-0501	岩手県下閉伊郡岩泉町岩泉三本松１７－１	岩手県下閉伊郡岩泉町岩泉村木７４	9400001007094	横屋建設株式会社
unit_million	2.csv	870	hq_rep_all_identical_long	004-0033	004-0033	北海道札幌市厚別区上野幌３条２－２０－２１	北海道札幌市厚別区上野幌３条２－２０－２１	4430002028538	株式会社産寶工業
unit_million	2.csv	872	hq_rep_postal_same_addr_diff	041-1354	041-1354	北海道亀田郡七飯町大沼町７４６	北海道亀田郡七飯町大沼町２１３	6440001004487	株式会社鈴木事業所
unit_million	2.csv	880	hq_rep_all_identical_long	636-0311	636-0311	奈良県磯城郡田原本町八尾６６４－１０	奈良県磯城郡田原本町八尾６６４－１０	7150001011462	株式会社キショウ
unit_million	2.csv	882	hq_rep_all_identical_long	648-0101	648-0101	和歌山県伊都郡九度山町九度山５７５	和歌山県伊都郡九度山町九度山５７５	2170001010748	株式会社牧野組
unit_million	2.csv	888	hq_rep_all_identical_long	882-1101	882-1101	宮崎県西臼杵郡高千穂町三田井１７９－２	宮崎県西臼杵郡高千穂町三田井１７９－２	4350001007237	木田建設株式会社
unit_million	2.csv	889	hq_rep_postal_same_addr_diff	889-0512	889-0512	宮崎県延岡市新浜町１－８９３５－８３	宮崎県延岡市新浜町１－８９３５－７０	4350001006882	東栄建設株式会社
unit_million	2.csv	890	hq_rep_postal_same_addr_diff	882-0803	882-0803	宮崎県延岡市大貫町３－９２２	宮崎県延岡市大貫町２－１２９６－１	9350001006795	株式会社昭栄
unit_million	2.csv	898	hq_rep_all_identical_long	536-0008	536-0008	大阪府大阪市城東区関目１－１２－８	大阪府大阪市城東区関目１－１２－８	4120001014727	国本建設株式会社
unit_million	2.csv	901	hq_rep_postal_same_addr_diff	612-0029	612-0029	京都府京都市伏見区深草西浦町１－３３－３	京都府京都市伏見区深草西浦町１－５４－２	5130002021489	有限会社片山土木工業
unit_million	2.csv	904	hq_rep_all_identical_long	603-8035	603-8035	京都府京都市北区上賀茂朝露ヶ原町１５	京都府京都市北区上賀茂朝露ヶ原町１５	9130001004350	株式会社今井組
unit_million	2.csv	905	hq_rep_postal_same_addr_diff	222-0037	222-0037	神奈川県横浜市港北区大倉山７－３６－３	神奈川県横浜市港北区大倉山５－９－１ライオンズマンション大倉山４０１	4020001021774	株式会社MAEKO
unit_million	2.csv	907	hq_rep_postal_same_addr_diff	761-0104	761-0104	香川県高松市高松町２４９４	香川県高松市高松町２３４１－２	3470001003811	株式会社松田工業
unit_million	2.csv	908	hq_rep_all_identical_long	243-0035	243-0035	神奈川県厚木市愛甲３－１２－１０	神奈川県厚木市愛甲３－１２－１０	7021001061782	トータル道路株式会社
unit_million	2.csv	913	hq_rep_all_identical_long	486-0851	486-0851	愛知県春日井市篠木町８－２８９０－６	愛知県春日井市篠木町８－２８９０－６	9180001108898	株式会社水巻組
unit_million	2.csv	915	hq_rep_postal_same_addr_diff	509-5401	509-5401	岐阜県土岐市駄知町２３２１－３４６	岐阜県土岐市駄知町２３２１－２１８	2200001021262	加藤組株式会社
unit_million	2.csv	919	hq_rep_all_identical_long	252-0316	252-0316	神奈川県相模原市南区双葉２－１６－２０	神奈川県相模原市南区双葉２－１６－２０	6021001017224	株式会社田中工業
unit_million	2.csv	926	hq_rep_all_identical_long	653-0043	653-0043	兵庫県神戸市長田区駒ヶ林町３－３－２	兵庫県神戸市長田区駒ヶ林町３－３－２	7140001016157	株式会社三和建設
unit_million	2.csv	930	hq_rep_postal_same_addr_diff	964-0314	964-0314	福島県二本松市西勝田字七合畑３５	福島県二本松市西勝田字七合畑３８	3380001009479	株式会社本多組
unit_million	2.csv	931	hq_rep_all_identical_long	811-5546	811-5546	長崎県壱岐市勝本町本宮仲触１９９	長崎県壱岐市勝本町本宮仲触１９９	9310001005033	株式会社倉元建設
unit_million	21.csv	14	hq_rep_postal_same_addr_diff	451-0072	451-0072	愛知県名古屋市西区笠取町３－４１５	愛知県名古屋市西区笠取町３－５６	8180001024923	株式会社エフスリィー
unit_million	21.csv	26	hq_rep_postal_same_addr_diff	460-0008	460-0008	愛知県名古屋市中区栄１－１８－９ＴＰＢビル５Ｆ	愛知県名古屋市中区栄１－６－１５グランドメゾン御園座タワー２１０３	7180001086964	株式会社ビジョナリー
unit_million	21.csv	33	hq_rep_postal_same_addr_diff	489-0872	489-0872	愛知県瀬戸市水無瀬町１３７	愛知県瀬戸市水無瀬町１３６	4180002073592	有限会社ケイズライフ
unit_million	21.csv	38	hq_rep_postal_same_addr_diff	440-0083	440-0083	愛知県豊橋市下地町字若宮６６	愛知県豊橋市下地町若宮７５	3180301005033	朝日通商株式会社
unit_million	21.csv	56	hq_rep_all_identical_long	496-0904	496-0904	愛知県愛西市柚木町東田面１１２２－１２	愛知県愛西市柚木町東田面１１２２－１２	2180001100903	株式会社ゆず
unit_million	21.csv	68	hq_rep_postal_same_addr_diff	710-1101	710-1101	岡山県倉敷市茶屋町２１０２－１４	岡山県倉敷市茶屋町１９５０－４	3260001015241	株式会社創心會
unit_million	21.csv	110	hq_rep_postal_same_addr_diff	611-0031	611-0031	京都府宇治市広野町東裏１０８－４	京都府宇治市広野町尖山４番地の１２２９	8130001033111	マイクロ株式会社
unit_million	21.csv	122	hq_rep_all_identical_long	862-0963	862-0963	熊本県熊本市南区出仲間１－１－２１	熊本県熊本市南区出仲間１－１－２１	7330001006584	株式会社ラディカ
unit_million	21.csv	140	hq_rep_postal_same_addr_diff	722-0215	722-0215	広島県尾道市美ノ郷町三成２１５－２	広島県尾道市美ノ郷町三成１８０２－１	1240002052345	有限会社ブレイクスルー
unit_million	21.csv	148	hq_rep_postal_same_addr_diff	379-0226	379-0226	群馬県安中市松井田町行田２４４番地	群馬県安中市松井田町行田２４３	4070001029029	株式会社ソレイユ
unit_million	21.csv	177	hq_rep_all_identical_long	332-0032	332-0032	埼玉県川口市中青木３－１２－２１	埼玉県川口市中青木３－１２－２１	5030001081809	アイソン株式会社
unit_million	21.csv	188	hq_rep_all_identical_long	999-0604	999-0604	山形県西置賜郡飯豊町椿３５９４－７	山形県西置賜郡飯豊町椿３５９４－７	6390002015266	有限会社ファーマシーすず
unit_million	21.csv	194	hq_rep_postal_same_addr_diff	740-0018	740-0018	山口県岩国市麻里布町５－１５－２７	山口県岩国市麻里布町７－８－２１	3250001014509	株式会社もういちど
unit_million	21.csv	195	hq_rep_postal_same_addr_diff	741-0082	741-0082	山口県岩国市川西４－１－２９リエールビル	山口県岩国市川西４－１－２９－７０１	3250001011745	株式会社リエール
unit_million	21.csv	196	hq_rep_postal_same_addr_diff	400-0404	400-0404	山梨県南アルプス市古市場６２１	山梨県南アルプス市古市場６２１－２	4090001012552	株式会社アトム薬局
unit_million	21.csv	212	hq_rep_postal_same_addr_diff	891-0116	891-0116	鹿児島県鹿児島市上福元町５９３３	鹿児島市上福元町３６９１番地１９ドエルアレイＡ棟２０１号	8340002011796	有限会社たすけあい鹿児島
unit_million	21.csv	244	hq_rep_postal_same_addr_diff	213-0021	213-0021	神奈川県川崎市高津区千年新町９番地１５	川崎市高津区千年新町９番地１５	4020001089507	株式会社AT
unit_million	21.csv	265	hq_rep_postal_same_addr_diff	030-0962	030-0962	青森県青森市佃２－４－２９	青森県青森市佃２－５－９	5420001004903	株式会社ケアあおもり
unit_million	21.csv	271	hq_rep_postal_same_addr_diff	030-0947	030-0947	青森県青森市浜館４丁目１４番地４	青森県青森市浜館４－１４－４	8420001004306	株式会社メディケア
unit_million	21.csv	281	hq_rep_postal_same_addr_diff	419-0114	419-0114	静岡県田方郡函南町仁田楠台７７７－４	静岡県田方郡函南町仁田５１３	9080101005956	東部メディカルセンター株式会社
unit_million	21.csv	283	hq_rep_all_identical_long	411-0041	411-0041	静岡県三島市佐野見晴台１－２９－８	静岡県三島市佐野見晴台１－２９－８	6080102011832	有限会社メディケア
unit_million	21.csv	290	hq_rep_postal_same_addr_diff	274-0063	274-0063	千葉県船橋市習志野台３－３－１リビオシティ船橋北習志野４０７	千葉県船橋市習志野台２－２６－１１メゾンセイコー２０１	7040001023551	株式会社そら
unit_million	21.csv	301	hq_rep_postal_same_addr_diff	294-0054	294-0054	千葉県館山市湊４９３	千葉県館山市湊４９３－８	3040001073807	昭和運送興業株式会社
unit_million	21.csv	303	hq_rep_postal_same_addr_diff	272-0015	272-0015	千葉県市川市鬼高２－１３－１６	千葉県市川市鬼高２ー１３－１６	6040001102819	株式会社橘花会
unit_million	21.csv	305	hq_rep_postal_same_addr_diff	272-0034	272-0034	千葉県市川市市川１丁目２３番２６号マンション市川４００号室	千葉県市川市市川１－２２－８ー７０１	5040001025491	株式会社アルカディアコーポレーション
unit_million	21.csv	307	hq_rep_postal_same_addr_diff	275-0014	275-0014	千葉県習志野市鷺沼２丁目２番１０号	千葉県習志野市鷺沼２－２－１０	3040001014521	株式会社ジェイ・コミュニケーション・アカデミー
unit_million	21.csv	342	hq_rep_all_identical_long	545-0032	545-0032	大阪府大阪市阿倍野区晴明通９－５	大阪府大阪市阿倍野区晴明通９－５	9120001197716	えびす堂株式会社
unit_million	21.csv	344	hq_rep_postal_same_addr_diff	537-0023	537-0023	大阪府大阪市東成区玉津３－１１－５	大阪府大阪市東成区玉津３ー１１－５	3120001052182	総合医療サービス株式会社
unit_million	21.csv	368	hq_rep_postal_same_addr_diff	560-0041	560-0041	大阪府豊中市清風荘１丁目１７番１０号	大阪府豊中市清風荘１－１７－１０	7120902022115	有限会社J-Support
unit_million	21.csv	374	hq_rep_postal_same_addr_diff	596-0076	596-0076	大阪府岸和田市野田町１丁目１４番７号	大阪府岸和田市野田町一丁目１４番７号	2120101046845	株式会社コリオン
unit_million	21.csv	378	hq_rep_all_identical_long	879-6601	879-6601	大分県豊後大野市緒方町馬場３１－１	大分県豊後大野市緒方町馬場３１－１	5320001009672	株式会社ナガヨシ
unit_million	21.csv	384	hq_rep_postal_same_addr_diff	399-0033	399-0033	長野県松本市笹賀７１７８－１	長野県松本市笹賀３４５４－１アイリスＣ	5100002022119	株式会社ワイドデンタル
unit_million	21.csv	385	hq_rep_postal_same_addr_diff	386-0018	386-0018	長野県上田市常田２－２２－３９	長野県上田市常田２－２２－３８	3100002013813	川西商事有限会社
unit_million	21.csv	392	hq_rep_postal_same_addr_diff	383-0013	383-0013	長野県中野市中野１６９８－２	長野県中野市中野１６９７－４	8100001012101	株式会社東和
unit_million	21.csv	393	hq_rep_postal_same_addr_diff	381-2221	381-2221	長野県長野市川中島町御厨２２７１番地	長野市川中島町御厨２１０５番地１	8100001027314	株式会社サンメーア
unit_million	21.csv	399	hq_rep_postal_same_addr_diff	698-0041	698-0041	島根県益田市高津７－１１－１４	島根県益田市高津４－１－８０	9280001005094	株式会社ひょうま
unit_million	21.csv	414	hq_rep_postal_same_addr_diff	164-0011	164-0011	東京都中野区中央５－２０－１－２０３	東京都中野区中央５－２０－１	6011201009534	株式会社興和サービスアシスト
unit_million	21.csv	419	hq_rep_postal_same_addr_diff	180-0004	180-0004	東京都武蔵野市吉祥寺本町２丁目４番１４号メディコープビル４Ｆ	東京都武蔵野市吉祥寺本町４―３―１０	9012401011244	株式会社三?産業
unit_million	21.csv	422	hq_rep_postal_same_addr_diff	116-0013	116-0013	東京都荒川区西日暮里５－３４－２日金ビル６Ｆ	東京都荒川区西日暮里６－６１－４	5011501014160	オークニ商事株式会社
unit_million	21.csv	431	hq_rep_postal_same_addr_diff	116-0011	116-0011	東京都荒川区西尾久２－３７－７ナカムラビル３Ｆ	東京都荒川区西尾久５ー１４－１２	9011501005569	株式会社医療福祉研究所
unit_million	21.csv	446	hq_rep_postal_same_addr_diff	106-0041	106-0041	東京都港区麻布台１－３－１麻布台ヒルズ森ＪＰタワー１７Ｆ	東京都港区麻布台１－２－１－３９０６	6010401141270	エムディー株式会社
unit_million	21.csv	479	hq_rep_postal_same_addr_diff	151-0071	151-0071	東京都渋谷区本町１－４－１４	東京都渋谷区本町６－２９－１０	2011001027780	アースサポート株式会社
unit_million	21.csv	497	hq_rep_postal_same_addr_diff	104-0033	104-0033	東京都中央区新川１－２３－５ＳＨＩＮＫＡＷＡＥＡＳＴ３Ｆ	東京都中央区新川１－２８－７－７０５	8010001168290	株式会社グッドライフケアホールディングス
unit_million	21.csv	514	hq_rep_postal_same_addr_diff	160-0023	160-0023	東京都新宿区西新宿８－１６－２グランドウィング２Ｆ	東京都新宿区西新宿６－２３－１－１２０６	4011601013344	株式会社ウェルファー
unit_million	21.csv	530	hq_rep_postal_same_addr_diff	154-0004	154-0004	東京都世田谷区太子堂１－１２－３９三軒茶屋堀商ビル３Ｆ	東京都世田谷区太子堂２－６－３１アクシルコート三件茶屋１０５	7010901029007	アドバンスライフプランニング株式会社
unit_million	21.csv	555	hq_rep_postal_same_addr_diff	113-0033	113-0033	東京都文京区本郷３－２１－１０浅沼第２ビル２Ｆ	東京都文京区本郷３－２３－１８	7010001004728	大祐医科工業株式会社
unit_million	21.csv	569	hq_rep_all_identical_long	328-0123	328-0123	栃木県栃木市川原田町１３４１－２	栃木県栃木市川原田町１３４１－２	3060001016417	五月女総合プロダクト株式会社
unit_million	21.csv	573	hq_rep_postal_same_addr_diff	321-0953	321-0953	栃木県宇都宮市東宿郷１－７－１５ヴィラ東宿郷１０１	栃木県宇都宮市東宿郷１－８－１２レクセルマンション宇都宮１２０１	4060001025417	株式会社市山
unit_million	21.csv	584	hq_rep_postal_same_addr_diff	933-0022	933-0022	富山県高岡市白金町１０番３号	富山県高岡市白金町１０－３	2230001012242	株式会社オーギャ
unit_million	21.csv	586	hq_rep_postal_same_addr_diff	636-0003	636-0003	奈良県北葛城郡王寺町久度２－１１－２１久度コーポラス１０２	奈良県北葛城郡王寺町久度２－１２－３	1150001013324	ビックリー株式会社
unit_million	21.csv	591	hq_rep_postal_same_addr_diff	633-2226	633-2226	奈良県宇陀市菟田野古市場４８１	奈良県宇陀市菟田野古市場５０８－１	4150001010203	株式会社クローバー
unit_million	21.csv	615	hq_rep_postal_same_addr_diff	810-0022	810-0022	福岡県福岡市中央区薬院１－１１－７Ｓビル２－６Ｆ－２	福岡県福岡市中央区薬院１－１１－７	6290001060364	株式会社アスパル
unit_million	21.csv	625	hq_rep_postal_same_addr_diff	963-0551	963-0551	福島県郡山市喜久田町字菖蒲池２２番地４３８	福島県郡山市喜久田町菖蒲池２２－４３８	2380001005099	株式会社コスモテック
unit_million	21.csv	642	hq_rep_postal_same_addr_diff	651-2277	651-2277	兵庫県神戸市西区美賀多台３丁目２番地の１４	兵庫県神戸市西区美賀多台三丁目２番地の１４	6140002024168	有限会社モモタロウ倶楽部
unit_million	21.csv	643	hq_rep_postal_same_addr_diff	666-0011	666-0011	兵庫県川西市出在家町１－６タキイビル２Ｆ	兵庫県川西市出在家町１２－８	6140002064718	有限会社ハートフルケア
unit_million	21.csv	653	hq_rep_all_identical_long	675-1125	675-1125	兵庫県加古郡稲美町和田４７２－１４５	兵庫県加古郡稲美町和田４７２－１４５	4140002035464	有限会社エイム
unit_million	21.csv	665	hq_rep_all_identical_long	003-0801	003-0801	北海道札幌市白石区菊水１条４－６－３７－３	北海道札幌市白石区菊水１条４－６－３７－３	5430001071199	オオミヤホールディングス株式会社
unit_million	21.csv	666	hq_rep_postal_same_addr_diff	084-0917	084-0917	北海道釧路市大楽毛５－１－１８	北海道釧路市大楽毛５－４－２５	7460001003585	株式会社ハートピア
unit_million	21.csv	673	hq_rep_postal_same_addr_diff	050-0054	050-0054	北海道室蘭市白鳥台５－１－３	北海道室蘭市白鳥台４－９－１０	4430002066026	株式会社タカラサービス
unit_million	21.csv	677	hq_rep_postal_same_addr_diff	080-0111	080-0111	北海道河東郡音更町木野大通東５－４－５キノヴィレッジＤ棟２８	北海道河東郡音更町木野大通東８－１－３５	4460101004247	株式会社すてーぶるす
unit_million	21.csv	686	hq_rep_all_identical_long	649-6275	649-6275	和歌山県和歌山市吐前２６３番地の１	和歌山県和歌山市吐前２６３番地の１	3170001006290	株式会社みのり
unit_million	21.csv	697	hq_rep_postal_same_addr_diff	047-0036	047-0036	北海道小樽市長橋２－２－１３	北海道小樽市長橋２ー２－１３	9430002056006	有限会社イマージュ
unit_million	21.csv	704	hq_rep_postal_same_addr_diff	530-0047	530-0047	大阪府大阪市北区西天満３－１３－２０ＡＳビル６Ｆ	大阪府大阪市北区西天満５ー８－９ー８０３	8120001190424	株式会社MSC
unit_million	21.csv	710	hq_rep_postal_same_addr_diff	877-0004	877-0004	大分県日田市城町１－３－１９	大分県日田市城町２－８－４１	8320002019115	有限会社介護サービス朋友
unit_million	21.csv	713	hq_rep_postal_same_addr_diff	062-0051	062-0051	北海道札幌市豊平区月寒東１条１－６－８宝ハイツ	北海道札幌市豊平区月寒東１条１－６－８宝ハイツ２Ｆ	3430001062547	株式会社Biz-Mate
unit_million	21.csv	715	hq_rep_postal_same_addr_diff	047-0032	047-0032	北海道小樽市稲穂３－６－１１０	北海道小樽市稲穂３－６－１９４	8430001050662	株式会社若草企業
unit_million	21.csv	718	hq_rep_postal_same_addr_diff	108-0072	108-0072	東京都港区白金４丁目１０番１１号	東京都港区白金四丁目１０番１１号	9010401105644	ケアファインダー株式会社
unit_million	21.csv	730	hq_rep_postal_same_addr_diff	470-1218	470-1218	愛知県豊田市上郷町４丁目１０番地１	愛知県豊田市上郷町４―１０―１	2180303002979	合同会社P‐BEANS
unit_million	21.csv	761	hq_rep_postal_same_addr_diff	167-0051	167-0051	東京都杉並区荻窪５－２２－８藤和シティーコープ荻窪１Ｆ	東京都杉並区荻窪４－２２－１９	8011301014696	DCTグループ株式会社
unit_million	21.csv	780	hq_rep_postal_same_addr_diff	346-0024	346-0024	埼玉県久喜市北青柳１３６６番地１	埼玉県久喜市北青柳１３６６－１	3030005004684	医療法人大壮会
unit_million	21.csv	789	hq_rep_postal_same_addr_diff	770-0047	770-0047	徳島県徳島市名東町１丁目９１番地	徳島県徳島市名東町１－１２７－１	3480005000135	医療法人栄寿会
unit_million	21.csv	791	hq_rep_postal_same_addr_diff	682-0021	682-0021	鳥取県倉吉市上井３０２番地１	鳥取県倉吉市上井３０２－１	1270005004233	医療法人清和会
unit_million	21.csv	796	hq_rep_postal_same_addr_diff	669-2202	669-2202	兵庫県丹波篠山市東吹１０１５番１	兵庫県丹波篠山市東吹１０１５番地	5140005008598	医療法人社団紀洋会
unit_million	21.csv	799	hq_rep_postal_same_addr_diff	320-0813	320-0813	栃木県宇都宮市二番町１番９号	栃木県宇都宮市二番町１－９	2060005001845	医療法人社団脳神経脊髄脊椎外科サービス
unit_million	21.csv	802	hq_rep_postal_same_addr_diff	387-0011	387-0011	長野県千曲市大字杭瀬下５８番地	長野県千曲市大字杭瀬下１３１番地１	1100005002732	社会医療法人大西会
unit_million	21.csv	814	hq_rep_all_identical_long	741-0071	741-0071	山口県岩国市牛野谷町１－５－２５	山口県岩国市牛野谷町１－５－２５	7250001016344	株式会社La.Figue
unit_million	21.csv	824	hq_rep_postal_same_addr_diff	215-0018	215-0018	神奈川県川崎市麻生区王禅寺東５丁目５３番６号	神奈川県川崎市麻生区王禅寺東５―５３―６	1020001114936	インフィニック株式会社
unit_million	21.csv	831	hq_rep_postal_same_addr_diff	460-0011	460-0011	愛知県名古屋市中区大須３－１－７６大須本町ビル５Ｆ	愛知県名古屋市中区大須３－１－７６	6180001124403	株式会社エムアンドアソシエイツ
unit_million	21.csv	854	hq_rep_postal_same_addr_diff	811-2111	811-2111	福岡県糟屋郡須惠町大字新原１４番地の７	福岡県糟屋郡須惠町新原１４－７	9290005006245	医療法人成雅会
unit_million	21.csv	859	hq_rep_postal_same_addr_diff	003-0002	003-0002	北海道札幌市白石区東札幌二条五丁目２番２２号	札幌市白石区東札幌二条五丁目２番２２号	3430005013166	一般社団法人にこまるえん
unit_million	21.csv	860	hq_rep_postal_same_addr_diff	769-0206	769-0206	香川県綾歌郡宇多津町浜六番丁８２番地３	香川県綾歌郡宇多津町浜六番丁８６－１ＲＧ宇多津駅前南１４０１	6470005005124	医療法人歯っぴー
unit_million	21.csv	873	hq_rep_postal_same_addr_diff	454-0947	454-0947	愛知県名古屋市中川区助光３丁目１０１番地	愛知県名古屋市中川区助光３－１０１－１	1180005006759	医療法人愛美会
unit_million	21.csv	879	hq_rep_postal_same_addr_diff	753-0813	753-0813	山口県山口市吉敷中東１－１－２	山口県山口市吉敷中東１－１－１	8250005000517	社会福祉法人青藍会
unit_million	21.csv	882	hq_rep_postal_same_addr_diff	963-8005	963-8005	福島県郡山市清水台２丁目７番４号	福島県郡山市清水台２－７－４	6380005002782	医療法人郡山病院
unit_million	21.csv	891	hq_rep_postal_same_addr_diff	669-1537	669-1537	兵庫県三田市西山２丁目２２番１０号	兵庫県三田市西山２－２２－１０	8140005015369	医療法人山西会
unit_million	21.csv	894	hq_rep_postal_same_addr_diff	099-0871	099-0871	北海道北見市相内町１２３	北海道北見市相内町２８６番地９	2460305001760	社会福祉法人あいの杜
unit_million	21.csv	896	hq_rep_postal_same_addr_diff	390-0821	390-0821	長野県松本市筑摩３丁目１５番３１号	長野県松本市筑摩３－１５－２１	4100005006227	社会福祉法人国際保健支援会
unit_million	21.csv	903	hq_rep_postal_same_addr_diff	329-0431	329-0431	栃木県下野市薬師寺１５８４番地６号	栃木県下野市薬師寺１５６８	1060005005327	社会福祉法人内木会
unit_million	21.csv	906	hq_rep_postal_same_addr_diff	830-1102	830-1102	福岡県久留米市北野町八重亀６０６番地	福岡県久留米市北野町八重亀６０６	1290005010584	社会福祉法人称揚寺会
unit_million	21.csv	911	hq_rep_postal_same_addr_diff	321-0147	321-0147	栃木県宇都宮市針ヶ谷町６５５	栃木県宇都宮市針ヶ谷町９５６－１	6060005000736	社会福祉法人朝日会
unit_million	21.csv	919	hq_rep_postal_same_addr_diff	379-0221	379-0221	群馬県安中市松井田町新堀１３００－１	群馬県安中市松井田町新堀１２５０番地	7070005008348	公益財団法人群馬慈恵会
unit_million	21.csv	938	hq_rep_postal_same_addr_diff	680-0935	680-0935	鳥取県鳥取市里仁５４番地２	鳥取県鳥取市里仁３１２－３	5270005002803	医療法人さとに田園クリニック
unit_million	21.csv	942	hq_rep_postal_same_addr_diff	444-0942	444-0942	愛知県岡崎市中園町字前河原１２番地８	愛知県岡崎市中園町前河原１２－８	8180303003427	株式会社ふくだ
unit_million	21.csv	943	hq_rep_postal_same_addr_diff	461-0011	461-0011	愛知県名古屋市東区白壁２－１－２０コンセール白壁６Ｆ	愛知県名古屋市東区白壁４－２９－１パークホームズ白壁四丁目	5180001133743	株式会社フォープラン
unit_million	21.csv	952	hq_rep_postal_same_addr_diff	960-8163	960-8163	福島県福島市方木田字北白家５番地の２	福島県福島市方木田字北白家５―２	1380001026848	株式会社ペンギンエデュケーション
