folder	file	line	reasons	hq_postal	rep_postal	hq_addr_snip	rep_addr_snip	法人番号	会社名
unit_million	108.csv	40449	hq_rep_postal_same_addr_diff	252-0245	252-0245	神奈川県相模原市中央区田名塩田４丁目６番１６号	神奈川県相模原市中央区田名塩田４－６－１６		有限会社高総業
unit_million	108.csv	40482	hq_rep_postal_same_addr_diff	250-0315	250-0315	神奈川県足柄下郡箱根町塔之澤８８	神奈川県足柄下郡箱根町塔之澤５１		株式会社環翠_
unit_million	108.csv	40518	hq_rep_all_identical_long	300-0134	300-0134	茨城県かすみがうら市深谷１５３２－２	茨城県かすみがうら市深谷１５３２－２		株式会社螺旋舎
unit_million	108.csv	40525	hq_rep_postal_same_addr_diff	371-0231	371-0231	群馬県前橋市堀越町６９１－１	群馬県前橋市堀越町５３５－５		株式会社山口製作所
unit_million	108.csv	40527	hq_rep_postal_same_addr_diff	370-0861	370-0861	群馬県高崎市八千代町１－１７－１	群馬県高崎市八千代町１－１６－５		株式会社フェニックス
unit_million	108.csv	40534	hq_rep_postal_same_addr_diff	364-0007	364-0007	埼玉県北本市東間７－１０４	埼玉県北本市東間８－１２０		株式会社マツザキ
unit_million	108.csv	40535	hq_rep_postal_same_addr_diff	342-0041	342-0041	埼玉県吉川市保１－４－７	埼玉県吉川市保１－４－７－３０１号		有限会社アーク
unit_million	108.csv	40536	hq_rep_all_identical_long	334-0063	334-0063	埼玉県川口市東本郷２－１５－１０	埼玉県川口市東本郷２－１５－１０		有限会社山本商店
unit_million	108.csv	40539	hq_rep_postal_same_addr_diff	332-0021	332-0021	埼玉県川口市西川口３－３３－１３	埼玉県川口市西川口２－６－３２		株式会社角田商店
unit_million	108.csv	40557	hq_rep_postal_same_addr_diff	264-0017	264-0017	千葉県千葉市若葉区加曽利町１７５０－３	千葉県千葉市若葉区加曽利町１７４９－３		株式会社ナミキ
unit_million	108.csv	40561	hq_rep_postal_same_addr_diff	270-2214	270-2214	千葉県松戸市松飛台２８６－２６	千葉県松戸市松飛台２４０－６		共立機工株式会社
unit_million	108.csv	40574	hq_rep_postal_same_addr_diff	134-0083	134-0083	東京都江戸川区中葛西８－１３－２６	東京都江戸川区中葛西５－１９－２１－８０１		株式会社吉田工業
unit_million	108.csv	40586	hq_rep_postal_same_addr_diff	191-0024	191-0024	東京都日野市万願寺２－３５－６	東京都日野市万願寺４－２５－７		株式会社下田商店
unit_million	108.csv	40598	hq_rep_postal_same_addr_diff	187-0041	187-0041	東京都小平市美園町１－１５－１０諫早第三ビル	東京都小平市美園町１－１５－１０－８０１		諫早建設株式会社
unit_million	108.csv	40608	hq_rep_postal_same_addr_diff	241-0833	241-0833	神奈川県横浜市旭区南本宿町１７１	神奈川県横浜市旭区南本宿町４６		株式会社ケンズ
unit_million	108.csv	40613	hq_rep_all_identical_long	223-0057	223-0057	神奈川県横浜市港北区新羽町７９０新横浜ガーデンコートＡサイド４０１	神奈川県横浜市港北区新羽町７９０新横浜ガーデンコートＡサイド４０１		有限会社藤進
unit_million	108.csv	40616	hq_rep_postal_same_addr_diff	240-0051	240-0051	神奈川県横浜市保土ヶ谷区上菅田町１２７５－７	神奈川県横浜市保土ヶ谷区上菅田町１２８５－１７		株式会社シラキ
unit_million	108.csv	40632	hq_rep_postal_same_addr_diff	390-0834	390-0834	長野県松本市高宮中４－３３	長野県松本市高宮中４－３４		有限会社今井
unit_million	108.csv	40643	hq_rep_all_identical_long	496-0901	496-0901	愛知県愛西市佐屋町依田川原３９－１	愛知県愛西市佐屋町依田川原３９－１		RiverCity株式会社
unit_million	108.csv	40647	hq_rep_postal_same_addr_diff	444-0226	444-0226	愛知県岡崎市中島町藤屋１９	愛知県岡崎市中島町藤屋１８		渡辺設備株式会社
unit_million	108.csv	40649	hq_rep_all_identical_long	454-0048	454-0048	愛知県名古屋市中川区元中野町２－６２	愛知県名古屋市中川区元中野町２－６２		有限会社タック
unit_million	108.csv	40659	hq_rep_postal_same_addr_diff	491-0013	491-0013	愛知県一宮市北小渕勝幡９２－２	愛知県一宮市北小渕勝幡７－３		株式会社名岐
unit_million	108.csv	40661	hq_rep_postal_same_addr_diff	451-0042	451-0042	愛知県名古屋市西区那古野１－３－１	愛知県名古屋市西区那古野２－１０－６ソシアル６０１		株式会社マリン
unit_million	108.csv	40670	hq_rep_postal_same_addr_diff	556-0016	556-0016	大阪府大阪市浪速区元町２丁目７番２４号	大阪府大阪市浪速区元町２－７－２４		株式会社さかえ
unit_million	108.csv	40712	hq_rep_postal_same_addr_diff	808-0062	808-0062	福岡県北九州市若松区古前２丁目１５番９号	福岡県北九州市若松区古前２－１５－９		株式会社マイテック
unit_million	108.csv	40716	hq_rep_all_identical_long	224-0054	224-0054	神奈川県横浜市都筑区佐江戸町７８５	神奈川県横浜市都筑区佐江戸町７８５		株式会社富士商工
unit_million	108.csv	40719	hq_rep_postal_same_addr_diff	343-0045	343-0045	埼玉県越谷市下間久里５９５－１	埼玉県越谷市下間久里５９７－２２		株式会社アオキ
unit_million	108.csv	40723	hq_rep_postal_same_addr_diff	232-0064	232-0064	神奈川県横浜市南区別所６－９－２３	神奈川県横浜市南区別所６ー９－２３		有限会社高野塗装
unit_million	108.csv	40726	hq_rep_postal_same_addr_diff	370-0864	370-0864	群馬県高崎市石原町２２１６番地２	群馬県高崎市石原町２２１６－２		有限会社コスモス
unit_million	108.csv	40730	hq_rep_postal_same_addr_diff	309-1723	309-1723	茨城県笠間市矢野下１６８６	茨城県笠間市矢野下３９９		株式会社カワイ
unit_million	108.csv	40746	hq_rep_postal_same_addr_diff	254-0052	254-0052	神奈川県平塚市平塚２－１－１１	神奈川県平塚市平塚２－３０－２		株式会社三興
unit_million	108.csv	40749	hq_rep_all_identical_long	451-0031	451-0031	愛知県名古屋市西区城西４－２７－１５	愛知県名古屋市西区城西４－２７－１５		株式会社ホソカワ
unit_million	108.csv	40751	hq_rep_postal_same_addr_diff	451-0042	451-0042	愛知県名古屋市西区那古野１－３７－１０	愛知県名古屋市西区那古野１－３７－８		株式会社メイワ
unit_million	108.csv	40754	hq_rep_postal_same_addr_diff	430-0901	430-0901	静岡県浜松市中央区曳馬３－１４－２２	静岡県浜松市中央区曳馬３－３６－３		加藤建材株式会社
unit_million	108.csv	40774	hq_rep_postal_same_addr_diff	170-0004	170-0004	東京都豊島区北大塚１丁目９番５号	東京都豊島区北大塚１―９―５		株式会社マツモト
unit_million	108.csv	40783	hq_rep_all_identical_long	176-0011	176-0011	東京都練馬区豊玉上２－２７－２３グランピア４０１	東京都練馬区豊玉上２－２７－２３グランピア４０１		有限会社月光
unit_million	108.csv	40790	hq_rep_postal_same_addr_diff	395-0807	395-0807	長野県飯田市鼎切石４３７６－４	長野県飯田市鼎切石４４８８－７		株式会社アコーズ
unit_million	108.csv	40794	hq_rep_postal_same_addr_diff	461-0001	461-0001	愛知県名古屋市東区泉１－１９－８フロンティアビル	愛知県名古屋市東区泉１－１２－２５シティタワー名古屋久屋大通公園		株式会社フロンティア
unit_million	108.csv	40818	hq_rep_all_identical_long	460-0012	460-0012	愛知県名古屋市中区千代田２－２５－３	愛知県名古屋市中区千代田２－２５－３		株式会社小河商店
unit_million	108.csv	40844	hq_rep_postal_same_addr_diff	564-0032	564-0032	大阪府吹田市内本町２－１６－１５	大阪府吹田市内本町１－２０－９		岩本工業株式会社
unit_million	10_20251224.csv	41	hq_rep_postal_same_addr_diff	462-0808	462-0808	愛知県名古屋市北区上飯田通２－４コスモスビル４Ｆ	愛知県名古屋市北区上飯田通２－４	3180001013732	株式会社名岐不動産
unit_million	10_20251224.csv	57	hq_rep_postal_same_addr_diff	444-0825	444-0825	愛知県岡崎市福岡町下荒追２８	愛知県岡崎市福岡町下荒追２９－２	4180301000553	太田油脂株式会社
unit_million	10_20251224.csv	77	hq_rep_postal_same_addr_diff	485-0075	485-0075	愛知県小牧市三ツ渕字西之坪１１３８	愛知県小牧市三ツ渕４１４	3180001075673	株式会社オンテック
unit_million	10_20251224.csv	97	hq_rep_postal_same_addr_diff	446-0001	446-0001	愛知県安城市里町三郎１１	愛知県安城市里町三郎２７６－２	4180301013233	株式会社ヒサダ
unit_million	10_20251224.csv	131	hq_rep_postal_same_addr_diff	305-0033	305-0033	茨城県つくば市東新井１２－２	茨城県つくば市東新井１６－２プラウドつくば１５０１	1050001017756	セキショウカーライフ株式会社
unit_million	10_20251224.csv	142	hq_rep_postal_same_addr_diff	303-0044	303-0044	茨城県常総市菅生町６８３－１	茨城県常総市菅生町１７２８－２	3050001029386	株式会社くらもち
unit_million	10_20251224.csv	163	hq_rep_postal_same_addr_diff	700-0944	700-0944	岡山県岡山市南区泉田５－３－８	岡山県岡山市南区泉田４－５－１８	8260001000354	株式会社アミパラ
unit_million	10_20251224.csv	233	hq_rep_postal_same_addr_diff	983-0045	983-0045	宮城県仙台市宮城野区宮城野２－１１－６	宮城県仙台市宮城野区宮城野１－２７－５－４０１	4370001013415	株式会社楽天野球団
unit_million	10_20251224.csv	278	hq_rep_postal_same_addr_diff	860-0047	860-0047	熊本県熊本市西区春日３－１５－６０ＪＲ熊本白川ビル１１Ｆ	熊本県熊本市西区春日３－１５－２０－１４０７号	2330001000063	株式会社RKKCS
unit_million	10_20251224.csv	334	hq_rep_postal_same_addr_diff	722-2323	722-2323	広島県尾道市因島土生町２２９３－１	広島県尾道市因島土生町２３３３－１	9240001037769	株式会社アイメックス
unit_million	10_20251224.csv	336	hq_rep_postal_same_addr_diff	720-0313	720-0313	広島県福山市沼隈町大字常石１０８３番地	広島県福山市沼隈町常石２１２８	4240001037708	神原汽船株式会社
unit_million	10_20251224.csv	342	hq_rep_postal_same_addr_diff	727-0004	727-0004	広島県庄原市新庄町３６６－２	広島県庄原市新庄町１０９－７	5240001025042	NSウエスト株式会社
unit_million	10_20251224.csv	356	hq_rep_postal_same_addr_diff	849-1312	849-1312	佐賀県鹿島市納富分２５９６－１	佐賀県鹿島市納富分４１１４－２９	4300001004998	祐徳薬品工業株式会社
unit_million	10_20251224.csv	423	hq_rep_postal_same_addr_diff	513-0816	513-0816	三重県鈴鹿市南玉垣町６４１０	三重県鈴鹿市南玉垣町３０１５－１デュークＫ２０８	1190001005350	AGF鈴鹿株式会社
unit_million	10_20251224.csv	533	hq_rep_postal_same_addr_diff	222-0033	222-0033	神奈川県横浜市港北区新横浜２－５－１５新横浜センタービル５Ｆ	神奈川県横浜市港北区新横浜１－２３－１クレッセント新横浜ツインズイー	9020001020367	三和エナジー株式会社
unit_million	10_20251224.csv	620	hq_rep_postal_same_addr_diff	254-0013	254-0013	神奈川県平塚市田村３－３－３２	神奈川県平塚市田村１－２１－１－２０４	2021001039404	エア・ウォーター・メカトロニクス株式会社
unit_million	10_20251224.csv	635	hq_rep_all_identical_long	211-0025	211-0025	神奈川県川崎市中原区木月４－１－１０	神奈川県川崎市中原区木月４－１－１０	2020001069444	株式会社志水商店
unit_million	10_20251224.csv	675	hq_rep_postal_same_addr_diff	431-0431	431-0431	静岡県湖西市鷲津９３３－１	静岡県湖西市鷲津１０３０－８	9080401006051	浜名部品工業株式会社
unit_million	10_20251224.csv	1017	hq_rep_postal_same_addr_diff	194-0004	194-0004	東京都町田市鶴間８－１９－１５	東京都町田市鶴間３－１５－３	9012301005775	株式会社モトーレン東名横浜
unit_million	10_20251224.csv	1216	hq_rep_postal_same_addr_diff	101-0048	101-0048	東京都千代田区神田司町２－２－７パークサイド１８Ｆ	東京都千代田区神田司町２－１５－５	1010001018642	信幸建設株式会社
unit_million	10_20251224.csv	1242	hq_rep_postal_same_addr_diff	108-0014	108-0014	東京都港区芝５－１３－１５芝三田森ビル８Ｆ	東京都港区芝５－２９－２２ライオンズマンションフェリス三田６０５	7010801022094	ウイルプラスチェッカーモータース株式会社
unit_million	10_20251224.csv	1268	hq_rep_postal_same_addr_diff	144-0051	144-0051	東京都大田区西蒲田１－２２－２０	東京都大田区西蒲田２－１－１１	7010801001676	榎本酒類株式会社
unit_million	10_20251224.csv	1685	hq_rep_postal_same_addr_diff	170-0005	170-0005	東京都豊島区南大塚１－１－４	東京都豊島区南大塚３－４４－１４－８０２	9013301013446	株式会社鈴木シャッター
unit_million	10_20251224.csv	1695	hq_rep_postal_same_addr_diff	108-0075	108-0075	東京都港区港南２－１６－５ＮＢＦ品川タワー	東京都港区港南４－６－２ワールドシティタワーズアクアタワー５０５	3010901038102	楽天Edy株式会社
unit_million	10_20251224.csv	1795	hq_rep_postal_same_addr_diff	771-0360	771-0360	徳島県鳴門市瀬戸町明神丸山８５－１	徳島県鳴門市瀬戸町明神字丸山８５－４	1480001005057	富田製薬株式会社
unit_million	10_20251224.csv	2043	hq_rep_all_identical_long	004-0065	004-0065	北海道札幌市厚別区厚別西５条２－７－１８	北海道札幌市厚別区厚別西５条２－７－１８	6430001019346	株式会社産直
unit_million	10_20251224.csv	2113	hq_rep_postal_same_addr_diff	812-0004	812-0004	福岡県福岡市博多区榎田１－５－８	福岡県福岡市博多区榎田１－４－７５－４１１	2310001007928	九州福山通運株式会社
unit_million	10_20251224.csv	2114	hq_rep_postal_same_addr_diff	883-0021	883-0021	宮崎県日向市財光寺１１９３	宮崎県日向市財光寺財光寺中島５７２５オレガノＢ２０６	5350001006130	南日本ハム株式会社
unit_million	10_20251224.csv	2124	hq_rep_postal_same_addr_diff	253-0071	253-0071	神奈川県茅ヶ崎市萩園２６０９－５	神奈川県茅ヶ崎市萩園１７６２－６	5021001006558	アルバックテクノ株式会社
unit_million	10_20251224.csv	2156	hq_rep_postal_same_addr_diff	108-0075	108-0075	東京都港区港南２－１６－２太陽生命品川ビル	東京都港区港南４ー６－４ー４０７	5010001130889	T&Dリース株式会社
unit_million	10_20251224.csv	2180	hq_rep_postal_same_addr_diff	243-0303	243-0303	神奈川県愛甲郡愛川町中津４０２３牧野フライス製作所内	神奈川県愛甲郡愛川町中津３５８－９	9021001020860	マキノ電装株式会社
unit_million	11.csv	19	hq_rep_all_identical_long	451-0015	451-0015	愛知県名古屋市西区香呑町３－５０	愛知県名古屋市西区香呑町３－５０	4180001107624	株式会社アス・ライズ
unit_million	11.csv	22	hq_rep_postal_same_addr_diff	441-8087	441-8087	愛知県豊橋市牟呂町字松島東１１－１	愛知県豊橋市牟呂町字松島東１９	9180301022171	武蔵株式会社
unit_million	11.csv	25	hq_rep_postal_same_addr_diff	452-0961	452-0961	愛知県清須市春日夢の森１－１８	愛知県清須市春日西牧前１００－２	2180001045223	大仙産業株式会社
unit_million	11.csv	31	hq_rep_postal_same_addr_diff	481-0045	481-0045	愛知県北名古屋市中之郷北１３０	愛知県北名古屋市中之郷南２４	2180001101125	株式会社中庄商店
unit_million	11.csv	39	hq_rep_postal_same_addr_diff	797-0045	797-0045	愛媛県西予市宇和町坂戸５５３－１	愛媛県西予市宇和町坂戸６６５－１	3500002012386	株式会社ゆうぼく
unit_million	11.csv	41	hq_rep_postal_same_addr_diff	311-1235	311-1235	茨城県ひたちなか市田中後４０－２	茨城県ひたちなか市田中後７５９１－１	3050001006617	株式会社エービス
unit_million	11.csv	52	hq_rep_postal_same_addr_diff	713-8101	713-8101	岡山県倉敷市玉島上成８５５－６	岡山県倉敷市玉島上成１０４－１６	6260002021657	株式会社MocalCorporation
unit_million	11.csv	56	hq_rep_postal_same_addr_diff	900-0021	900-0021	沖縄県那覇市泉崎１－１３－７	沖縄県那覇市泉崎１－１３－７－４Ｆ	7360001011029	株式会社ファイブスターコーポレーション
unit_million	11.csv	57	hq_rep_postal_same_addr_diff	901-2224	901-2224	沖縄県宜野湾市真志喜３－３１－８	沖縄県宜野湾市真志喜５－２－２８	6360001010444	SWELL株式会社
unit_million	11.csv	61	hq_rep_postal_same_addr_diff	020-0851	020-0851	岩手県盛岡市向中野７－１８－１	岩手県盛岡市向中野４－１２－５	4400001005103	株式会社D・LIFE
unit_million	11.csv	73	hq_rep_postal_same_addr_diff	503-1254	503-1254	岐阜県養老郡養老町養老公園１２９０－１６７	岐阜県養老郡養老町養老公園１２９０－２０８	9200001033012	株式会社滝元館遊季の里
unit_million	11.csv	95	hq_rep_postal_same_addr_diff	620-0804	620-0804	京都府福知山市石原２－３８	京都府福知山市石原５－１７	5130001041232	広瀬産業株式会社
unit_million	11.csv	97	hq_rep_postal_same_addr_diff	627-0201	627-0201	京都府京丹後市丹後町間人３７１８	京都府京丹後市丹後町間人２７６０	1130002033851	株式会社炭平旅館
unit_million	11.csv	103	hq_rep_all_identical_long	606-8164	606-8164	京都府京都市左京区一乗寺出口町５１－２	京都府京都市左京区一乗寺出口町５１－２	8130001051377	グリルにんじん株式会社
unit_million	11.csv	105	hq_rep_all_identical_long	981-0213	981-0213	宮城県宮城郡松島町松島字町内１０９	宮城県宮城郡松島町松島字町内１０９	1370602001374	有限会社松華堂
unit_million	11.csv	107	hq_rep_postal_same_addr_diff	869-2302	869-2302	熊本県阿蘇市三久保４７－１	熊本県阿蘇市三久保４００－３	5330002022772	有限会社阿部牧場
unit_million	11.csv	113	hq_rep_postal_same_addr_diff	377-1412	377-1412	群馬県吾妻郡長野原町北軽井沢１９２４－１３６０	群馬県吾妻郡長野原町北軽井沢１９９０－４９５０	5070002037038	有限会社きたもっく
unit_million	11.csv	134	hq_rep_postal_same_addr_diff	769-1101	769-1101	香川県三豊市詫間町詫間６７５－５２	香川県三豊市詫間町詫間６０３－８	4470001010542	株式会社ボスコフードサービス
unit_million	11.csv	139	hq_rep_all_identical_long	849-5131	849-5131	佐賀県唐津市浜玉町浜崎１６６９－５５	佐賀県唐津市浜玉町浜崎１６６９－５５	6300002010845	有限会社魚半
unit_million	11.csv	141	hq_rep_postal_same_addr_diff	331-0047	331-0047	埼玉県さいたま市西区大字指扇２６６８番地の１	埼玉県さいたま市西区指扇２６２－１２	7030002008593	有限会社タイブレイク
unit_million	11.csv	142	hq_rep_postal_same_addr_diff	338-0837	338-0837	埼玉県さいたま市桜区田島１－２－１	埼玉県さいたま市桜区田島１－１－２３	9030001001787	株式会社海幸水産
unit_million	11.csv	143	hq_rep_postal_same_addr_diff	400-0402	400-0402	山梨県南アルプス市田島８１８	山梨県南アルプス市田島８２２－８	8030001045281	クラウンファスナー株式会社
unit_million	11.csv	147	hq_rep_postal_same_addr_diff	335-0004	335-0004	埼玉県蕨市中央３－２２－１５金沢ビル１Ｆ	埼玉県蕨市中央５－１９－２	9030001093445	三九建設株式会社
unit_million	11.csv	149	hq_rep_postal_same_addr_diff	360-0842	360-0842	埼玉県熊谷市新堀新田６１４－１	埼玉県熊谷市新堀新田６０５	6030001084562	株式会社カゴハラゴルフ
unit_million	11.csv	153	hq_rep_postal_same_addr_diff	515-2603	515-2603	三重県津市白山町川口６２６２	三重県津市白山町川口６２６２Ａ棟２０２	5190001003086	株式会社Ridge
unit_million	11.csv	161	hq_rep_postal_same_addr_diff	999-8301	999-8301	山形県飽海郡遊佐町遊佐字京田９０－１	山形県飽海郡遊佐町遊佐字京田７２	5390001006705	グリーンストア株式会社
unit_million	11.csv	167	hq_rep_postal_same_addr_diff	745-0025	745-0025	山口県周南市築港町７－１３	山口県周南市築港町１３－２６	8250001009099	徳山ふくセンター株式会社
unit_million	11.csv	171	hq_rep_all_identical_long	400-0113	400-0113	山梨県甲斐市富竹新田１３００－１	山梨県甲斐市富竹新田１３００－１	2090001002753	株式会社湯ーとぴあ
unit_million	11.csv	173	hq_rep_postal_same_addr_diff	514-0823	514-0823	三重県津市半田２８６０番地の１	三重県津市半田２８６０－１	6190002001443	株式会社磨洞温泉涼風荘
unit_million	11.csv	178	hq_rep_all_identical_long	891-0406	891-0406	鹿児島県指宿市湯の浜５－２６－２７	鹿児島県指宿市湯の浜５－２６－２７	5340001009407	ふじリゾート株式会社
unit_million	11.csv	179	hq_rep_all_identical_long	897-0003	897-0003	鹿児島県南さつま市加世田川畑４２１９－１	鹿児島県南さつま市加世田川畑４２１９－１	9340002023683	有限会社宮脇仕出し店
unit_million	11.csv	185	hq_rep_all_identical_long	018-3151	018-3151	秋田県能代市二ツ井町三千苅４－５	秋田県能代市二ツ井町三千苅４－５	4410001007560	株式会社フード・ボックス
unit_million	11.csv	216	hq_rep_postal_same_addr_diff	243-0032	243-0032	神奈川県厚木市恩名２－１－２３	神奈川県厚木市恩名２－１－９	3021002030451	AFURI株式会社
unit_million	11.csv	219	hq_rep_postal_same_addr_diff	038-2761	038-2761	青森県西津軽郡鰺ヶ沢町舞戸町鳴戸１	青森県西津軽郡鰺ヶ沢町舞戸町下富田２９－８８	6420001008507	株式会社杉澤興業
unit_million	11.csv	229	hq_rep_postal_same_addr_diff	420-0035	420-0035	静岡県静岡市葵区七間町１８－１８	静岡県静岡市葵区七間町１７－１エンブルタワー七間町４０２	7080001018663	株式会社M.A.C
unit_million	11.csv	233	hq_rep_all_identical_long	413-0411	413-0411	静岡県賀茂郡東伊豆町稲取１５６８	静岡県賀茂郡東伊豆町稲取１５６８	1080101014634	株式会社喜久多
unit_million	11.csv	240	hq_rep_postal_same_addr_diff	433-8119	433-8119	静岡県浜松市中区高丘北２丁目２５番１号	静岡県浜松市中区高丘北２―２５―１	9080401003206	株式会社調理センター味
unit_million	11.csv	246	hq_rep_postal_same_addr_diff	274-0063	274-0063	千葉県船橋市習志野台３－３－１リビオシティ船橋北習志野４０７	千葉県船橋市習志野台２－２６－１１メゾンセイコー２０１	7040001023551	株式会社そら
unit_million	11.csv	251	hq_rep_all_identical_long	151-0051	151-0051	東京都渋谷区千駄ヶ谷５－２３－６グランスイート代々木５１４	東京都渋谷区千駄ヶ谷５－２３－６グランスイート代々木５１４	3040001082907	株式会社コンサルティング・オブ・デルタ
unit_million	11.csv	259	hq_rep_postal_same_addr_diff	270-0176	270-0176	千葉県流山市加１－１５９３	千葉県流山市加３－６－１－８０２東急ドエルステージ弐番館８０２	9040001071020	株式会社鶏ヤロー
unit_million	11.csv	260	hq_rep_all_identical_long	273-0112	273-0112	千葉県鎌ヶ谷市東中沢１－８－１６－２	千葉県鎌ヶ谷市東中沢１－８－１６－２	5040002038311	有限会社ネバーランド
unit_million	11.csv	265	hq_rep_postal_same_addr_diff	542-0073	542-0073	大阪府大阪市中央区日本橋１－２１－６	大阪府大阪市中央区日本橋１－１３－１６グラジオ日本一１２０３	2120001082783	株式会社千成屋
unit_million	11.csv	295	hq_rep_postal_same_addr_diff	583-0026	583-0026	大阪府藤井寺市春日丘３－１２－１	大阪府藤井寺市春日丘３－５－７	7120101032980	阪南理美容株式会社
unit_million	11.csv	307	hq_rep_postal_same_addr_diff	874-0919	874-0919	大分県別府市石垣東１０－５－２８	大分県別府市石垣東７－３－２１	7320002011114	有限会社元相
unit_million	11.csv	313	hq_rep_postal_same_addr_diff	386-0407	386-0407	長野県上田市長瀬２８８９－１	長野県上田市長瀬２８０５－７３	1100002016181	有限会社荻原食品
unit_million	11.csv	316	hq_rep_postal_same_addr_diff	857-0131	857-0131	長崎県佐世保市大野町５０番地１４	長崎県佐世保市大野町５０－１４	4310001005946	株式会社ふじなが
unit_million	11.csv	321	hq_rep_all_identical_long	381-0402	381-0402	長野県下高井郡山ノ内町佐野２５８６－５	長野県下高井郡山ノ内町佐野２５８６－５	5100001012327	株式会社あぶらや燈千
unit_million	11.csv	324	hq_rep_postal_same_addr_diff	391-0301	391-0301	長野県茅野市北山５５１３	長野県茅野市北山５５２２－４４８	2100001019267	株式会社横谷温泉旅館
unit_million	11.csv	327	hq_rep_all_identical_long	381-0401	381-0401	長野県下高井郡山ノ内町平穏２２００	長野県下高井郡山ノ内町平穏２２００	1100002018491	有限会社古久屋ホテル
unit_million	11.csv	330	hq_rep_postal_same_addr_diff	381-0401	381-0401	長野県下高井郡山ノ内町大字平穏７１４８番地	長野県下高井郡山ノ内町平穏７１４８	9100002018559	有限会社志賀リバーサイドホテル
unit_million	11.csv	331	hq_rep_postal_same_addr_diff	682-0017	682-0017	鳥取県倉吉市清谷町２－４０	鳥取県倉吉市清谷町１ー８７－２	8270002010384	有限会社大平フードシステム
unit_million	11.csv	335	hq_rep_postal_same_addr_diff	680-0834	680-0834	鳥取県鳥取市永楽温泉町４５８番地	鳥取県鳥取市永楽温泉町４５８	5270002000363	有限会社温泉旅館丸茂
unit_million	11.csv	346	hq_rep_postal_same_addr_diff	164-0011	164-0011	東京都中野区中央５－２０－１－２０３	東京都中野区中央５－２０－１	6011201009534	株式会社興和サービスアシスト
unit_million	11.csv	347	hq_rep_postal_same_addr_diff	115-0045	115-0045	東京都北区赤羽２－１３－３サトウビル５Ｆ	東京都北区赤羽２－１３－３サトウビル	1011501001848	サトウ食品株式会社
unit_million	11.csv	353	hq_rep_postal_same_addr_diff	116-0013	116-0013	東京都荒川区西日暮里５－３４－２日金ビル６Ｆ	東京都荒川区西日暮里６－６１－４	5011501014160	オークニ商事株式会社
unit_million	11.csv	355	hq_rep_postal_same_addr_diff	194-0211	194-0211	東京都町田市相原町１１５８－４	東京都町田市相原町４６０９－４	3012301006234	株式会社オーファス
unit_million	11.csv	361	hq_rep_postal_same_addr_diff	180-0001	180-0001	東京都武蔵野市吉祥寺北町１－１８－３コーポ２０Ｂ	東京都武蔵野市吉祥寺北町３－５－８－３０３	4012402020975	有限会社桐葉舎
unit_million	11.csv	372	hq_rep_postal_same_addr_diff	107-0052	107-0052	東京都港区赤坂２－２３－１アークヒルズフロントタワー２０Ｆ	東京都港区赤坂４－１４－１４パークコート赤坂ザタワー２９０１	2010401004266	エームサービス株式会社
unit_million	11.csv	434	hq_rep_postal_same_addr_diff	151-0051	151-0051	東京都渋谷区千駄ヶ谷３－５２－８コウジュビル５Ｆ	東京都渋谷区千駄ヶ谷４－１１－５－６０２千駄ヶ谷ハウス	3011002024066	有限会社ランドスケーププロダクツ
unit_million	11.csv	443	hq_rep_postal_same_addr_diff	151-0065	151-0065	東京都渋谷区大山町１７番８号	東京都渋谷区大山町１７―８	7011001008207	株式会社ゴンドラ
unit_million	11.csv	452	hq_rep_postal_same_addr_diff	160-0021	160-0021	東京都新宿区歌舞伎町２－１９－７新田中ビル	東京都新宿区歌舞伎町２－１７－１０	6011102022223	有限会社コア・システム
unit_million	11.csv	464	hq_rep_postal_same_addr_diff	154-0023	154-0023	東京都世田谷区若林３－１６－１フジビル３０４	東京都世田谷区若林４－２１－８	1010901009939	株式会社ビィー・コーポレーション
unit_million	11.csv	471	hq_rep_postal_same_addr_diff	169-0075	169-0075	東京都新宿区高田馬場４－３９－７プライム高田馬場四丁目ビル６Ｆ	東京都新宿区高田馬場２－４－１５－１４０１	5011101073763	カソク株式会社
unit_million	11.csv	472	hq_rep_postal_same_addr_diff	120-0034	120-0034	東京都足立区千住３－１５ＢｏｒｓａＭｅｍｅｚａｗａ２０１	東京都足立区千住３－６６	6011801008002	株式会社栄屋商店
unit_million	11.csv	511	hq_rep_postal_same_addr_diff	323-0028	323-0028	栃木県小山市若木町３丁目９番９号	栃木県小山市若木町３－１７－１０	2060002027967	有限会社小山給食センター
unit_million	11.csv	538	hq_rep_postal_same_addr_diff	965-0011	965-0011	福島県会津若松市鶴賀町３－２３	福島県会津若松市鶴賀町３－２５	2380001017532	株式会社ナイスミート
unit_million	11.csv	543	hq_rep_all_identical_long	975-0021	975-0021	福島県南相馬市原町区金沢字堤下３９６－１０	福島県南相馬市原町区金沢字堤下３９６－１０	4380002028626	有限会社末広
unit_million	11.csv	565	hq_rep_postal_same_addr_diff	605-0811	605-0811	京都府京都市東山区大和大路通四条下る四丁目小松町５５７－４パレ祇園７０４	京都府京都市東山区大和大路通四条下る四丁目小松町５５７－４パレ祇園７	4380001001212	春好観光株式会社
unit_million	11.csv	579	hq_rep_all_identical_long	064-0942	064-0942	北海道札幌市中央区伏見２－３－３３	北海道札幌市中央区伏見２－３－３３	3430002013755	有限会社東風コーポレーシヨン
